"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 03 11:41:45 GMT 2024","Sun Mar 03 11:41:55 GMT 2024","9752","tests","UI Functional Tests","TestUIHomePage","","","Check ""Najnoviji blog postovi"" Widget",""
"failed","Sun Mar 03 11:49:55 GMT 2024","Sun Mar 03 11:50:02 GMT 2024","7659","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sun Mar 03 11:43:51 GMT 2024","Sun Mar 03 11:44:00 GMT 2024","8294","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sun Mar 03 11:48:45 GMT 2024","Sun Mar 03 11:48:54 GMT 2024","9374","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Sun Mar 03 11:55:14 GMT 2024","Sun Mar 03 11:55:21 GMT 2024","6979","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sun Mar 03 12:01:10 GMT 2024","Sun Mar 03 12:01:16 GMT 2024","6237","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"passed","Sun Mar 03 11:44:24 GMT 2024","Sun Mar 03 11:44:32 GMT 2024","8033","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sun Mar 03 11:40:32 GMT 2024","Sun Mar 03 11:40:36 GMT 2024","3819","tests","UI Functional Tests","TestUIHomePage","","","Check the Home page is loading",""
"failed","Sun Mar 03 11:47:17 GMT 2024","Sun Mar 03 11:47:24 GMT 2024","6898","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sun Mar 03 11:49:03 GMT 2024","Sun Mar 03 11:49:11 GMT 2024","8046","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sun Mar 03 11:41:56 GMT 2024","Sun Mar 03 11:43:33 GMT 2024","97204","tests","UI Functional Tests","TestUIHomePage","","","Check Footer Links",""
"broken","Sun Mar 03 11:51:23 GMT 2024","Sun Mar 03 11:51:32 GMT 2024","8556","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Sun Mar 03 11:48:19 GMT 2024","Sun Mar 03 11:48:27 GMT 2024","8028","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Sun Mar 03 11:56:13 GMT 2024","Sun Mar 03 11:56:20 GMT 2024","6459","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"broken","Sun Mar 03 11:58:34 GMT 2024","Sun Mar 03 11:58:42 GMT 2024","8654","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sun Mar 03 11:46:13 GMT 2024","Sun Mar 03 11:46:19 GMT 2024","6294","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sun Mar 03 11:57:44 GMT 2024","Sun Mar 03 11:57:51 GMT 2024","6420","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sun Mar 03 11:40:11 GMT 2024","Sun Mar 03 11:40:15 GMT 2024","3996","tests","SEO Tests","TestSEO","","","Check Meta Tags",""
"broken","Sun Mar 03 11:50:30 GMT 2024","Sun Mar 03 11:50:39 GMT 2024","8600","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Sun Mar 03 12:01:25 GMT 2024","Sun Mar 03 12:01:35 GMT 2024","9721","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"failed","Sun Mar 03 11:43:41 GMT 2024","Sun Mar 03 11:43:51 GMT 2024","9257","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sun Mar 03 11:55:28 GMT 2024","Sun Mar 03 11:55:35 GMT 2024","6940","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sun Mar 03 11:45:58 GMT 2024","Sun Mar 03 11:46:05 GMT 2024","7205","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sun Mar 03 11:40:49 GMT 2024","Sun Mar 03 11:40:59 GMT 2024","10136","tests","UI Functional Tests","Search From Inputs ""Cena do"" and ""m2 od""","","","Check Search From Inputs ""Cena do"" and ""m2 od""",""
"failed","Sun Mar 03 11:59:38 GMT 2024","Sun Mar 03 11:59:46 GMT 2024","7537","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sun Mar 03 11:48:55 GMT 2024","Sun Mar 03 11:49:02 GMT 2024","7543","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Sun Mar 03 11:45:06 GMT 2024","Sun Mar 03 11:45:13 GMT 2024","7808","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sun Mar 03 11:44:00 GMT 2024","Sun Mar 03 11:44:08 GMT 2024","7753","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sun Mar 03 11:53:04 GMT 2024","Sun Mar 03 11:53:12 GMT 2024","7714","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sun Mar 03 11:46:51 GMT 2024","Sun Mar 03 11:47:01 GMT 2024","9633","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sun Mar 03 11:45:49 GMT 2024","Sun Mar 03 11:45:57 GMT 2024","7997","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sun Mar 03 12:02:19 GMT 2024","Sun Mar 03 12:02:29 GMT 2024","9556","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"broken","Sun Mar 03 11:50:48 GMT 2024","Sun Mar 03 11:50:56 GMT 2024","8221","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Sun Mar 03 11:52:49 GMT 2024","Sun Mar 03 11:52:55 GMT 2024","6828","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Sun Mar 03 11:48:03 GMT 2024","Sun Mar 03 11:48:10 GMT 2024","6849","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sun Mar 03 11:54:04 GMT 2024","Sun Mar 03 11:54:11 GMT 2024","6210","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sun Mar 03 11:45:22 GMT 2024","Sun Mar 03 11:45:30 GMT 2024","7928","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sun Mar 03 11:53:21 GMT 2024","Sun Mar 03 11:53:29 GMT 2024","7674","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sun Mar 03 11:52:23 GMT 2024","Sun Mar 03 11:52:32 GMT 2024","8918","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Sun Mar 03 11:41:25 GMT 2024","Sun Mar 03 11:41:32 GMT 2024","7043","tests","UI Functional Tests","TestUIHomePage","","","Check ""Popularni gradovi"" Quick Links",""
"passed","Sun Mar 03 11:40:21 GMT 2024","Sun Mar 03 11:40:25 GMT 2024","4228","tests","SEO Tests","TestSEO","","","Check Page Header Tags <h2>",""
"failed","Sun Mar 03 11:59:55 GMT 2024","Sun Mar 03 12:00:02 GMT 2024","7795","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"failed","Sun Mar 03 11:54:18 GMT 2024","Sun Mar 03 11:54:25 GMT 2024","6534","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sun Mar 03 11:59:23 GMT 2024","Sun Mar 03 11:59:30 GMT 2024","6603","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sun Mar 03 11:44:08 GMT 2024","Sun Mar 03 11:44:16 GMT 2024","7701","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sun Mar 03 12:00:56 GMT 2024","Sun Mar 03 12:01:03 GMT 2024","6644","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"failed","Sun Mar 03 11:51:59 GMT 2024","Sun Mar 03 11:52:07 GMT 2024","7626","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Sun Mar 03 12:01:44 GMT 2024","Sun Mar 03 12:01:52 GMT 2024","7731","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"passed","Sun Mar 03 11:48:27 GMT 2024","Sun Mar 03 11:48:36 GMT 2024","8586","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Sun Mar 03 11:55:58 GMT 2024","Sun Mar 03 11:56:05 GMT 2024","7561","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sun Mar 03 11:41:00 GMT 2024","Sun Mar 03 11:41:08 GMT 2024","8123","tests","UI Functional Tests","Search From Inputs ""Cena do"" and ""m2 od""","","","Check Search From Inputs ""Cena do"" and ""m2 od""",""
"failed","Sun Mar 03 12:02:37 GMT 2024","Sun Mar 03 12:02:47 GMT 2024","9417","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"failed","Sun Mar 03 11:57:01 GMT 2024","Sun Mar 03 11:57:08 GMT 2024","6735","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sun Mar 03 11:51:42 GMT 2024","Sun Mar 03 11:51:50 GMT 2024","7640","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"broken","Sun Mar 03 11:50:12 GMT 2024","Sun Mar 03 11:50:20 GMT 2024","8576","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Sun Mar 03 12:00:43 GMT 2024","Sun Mar 03 12:00:49 GMT 2024","6063","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"failed","Sun Mar 03 11:41:08 GMT 2024","Sun Mar 03 11:41:16 GMT 2024","7870","tests","UI Functional Tests","Search From Inputs ""Cena do"" and ""m2 od""","","","Check Search From Inputs ""Cena do"" and ""m2 od""",""
"failed","Sun Mar 03 11:46:43 GMT 2024","Sun Mar 03 11:46:51 GMT 2024","7513","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sun Mar 03 11:57:16 GMT 2024","Sun Mar 03 11:57:22 GMT 2024","6450","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sun Mar 03 11:41:17 GMT 2024","Sun Mar 03 11:41:25 GMT 2024","7829","tests","UI Functional Tests","Search From Inputs ""Cena do"" and ""m2 od""","","","Check Search From Inputs ""Cena do"" and ""m2 od""",""
"failed","Sun Mar 03 11:53:37 GMT 2024","Sun Mar 03 11:53:43 GMT 2024","6225","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sun Mar 03 11:47:47 GMT 2024","Sun Mar 03 11:47:56 GMT 2024","8988","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"broken","Sun Mar 03 11:58:52 GMT 2024","Sun Mar 03 11:59:00 GMT 2024","8406","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sun Mar 03 11:41:33 GMT 2024","Sun Mar 03 11:41:45 GMT 2024","11968","tests","UI Functional Tests","TestUIHomePage","","","Check ""Service offerings"" Carousel",""
"passed","Sun Mar 03 11:40:42 GMT 2024","Sun Mar 03 11:40:48 GMT 2024","6093","tests","UI Functional Tests","TestUIHomePage","","","Check Search From",""
"failed","Sun Mar 03 11:47:32 GMT 2024","Sun Mar 03 11:47:39 GMT 2024","7050","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sun Mar 03 12:02:03 GMT 2024","Sun Mar 03 12:02:10 GMT 2024","7705","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"failed","Sun Mar 03 11:49:38 GMT 2024","Sun Mar 03 11:49:46 GMT 2024","7474","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Sun Mar 03 11:54:32 GMT 2024","Sun Mar 03 11:54:39 GMT 2024","6671","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sun Mar 03 11:54:46 GMT 2024","Sun Mar 03 11:54:52 GMT 2024","6489","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sun Mar 03 11:40:26 GMT 2024","Sun Mar 03 11:40:31 GMT 2024","5564","tests","SEO Tests","TestSEO","","","Check if external links have an attribute rel=""nofollow""",""
"passed","Sun Mar 03 11:44:33 GMT 2024","Sun Mar 03 11:44:40 GMT 2024","7184","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sun Mar 03 11:45:41 GMT 2024","Sun Mar 03 11:45:49 GMT 2024","8221","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sun Mar 03 11:56:29 GMT 2024","Sun Mar 03 11:56:36 GMT 2024","7118","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sun Mar 03 11:40:36 GMT 2024","Sun Mar 03 11:40:42 GMT 2024","5347","tests","UI Functional Tests","TestUIHomePage","","","Check Login via Email",""
"passed","Sun Mar 03 11:48:36 GMT 2024","Sun Mar 03 11:48:44 GMT 2024","8170","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sun Mar 03 11:45:31 GMT 2024","Sun Mar 03 11:45:40 GMT 2024","9074","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sun Mar 03 12:00:11 GMT 2024","Sun Mar 03 12:00:19 GMT 2024","7487","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"failed","Sun Mar 03 11:57:58 GMT 2024","Sun Mar 03 11:58:07 GMT 2024","9029","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sun Mar 03 11:53:50 GMT 2024","Sun Mar 03 11:53:57 GMT 2024","6539","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sun Mar 03 11:46:27 GMT 2024","Sun Mar 03 11:46:35 GMT 2024","7457","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sun Mar 03 11:52:15 GMT 2024","Sun Mar 03 11:52:23 GMT 2024","7544","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"broken","Sun Mar 03 11:51:05 GMT 2024","Sun Mar 03 11:51:14 GMT 2024","8517","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sun Mar 03 11:39:34 GMT 2024","Sun Mar 03 11:40:06 GMT 2024","32531","tests","Performance Tests","TestPerformance","","","Performance tests for Home page",""
"passed","Sun Mar 03 11:40:07 GMT 2024","Sun Mar 03 11:40:11 GMT 2024","4142","tests","SEO Tests","TestSEO","","","Check Browser Page Title",""
"passed","Sun Mar 03 11:40:16 GMT 2024","Sun Mar 03 11:40:20 GMT 2024","4363","tests","SEO Tests","TestSEO","","","Check Page Header Tag <h1>",""
"failed","Sun Mar 03 11:56:43 GMT 2024","Sun Mar 03 11:56:52 GMT 2024","9170","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
