"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Feb 29 14:47:46 GMT 2024","Thu Feb 29 14:47:55 GMT 2024","9370","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu ""Prodaja"" Navigation",""
"failed","Thu Feb 29 14:46:50 GMT 2024","Thu Feb 29 14:46:59 GMT 2024","9026","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu ""Prodaja"" Navigation",""
"passed","Thu Feb 29 14:48:09 GMT 2024","Thu Feb 29 14:48:15 GMT 2024","6067","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu ""Prodaja"" Navigation",""
"passed","Thu Feb 29 14:47:29 GMT 2024","Thu Feb 29 14:47:35 GMT 2024","5935","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu ""Prodaja"" Navigation",""
"passed","Thu Feb 29 14:46:59 GMT 2024","Thu Feb 29 14:47:06 GMT 2024","7275","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu ""Prodaja"" Navigation",""
"passed","Thu Feb 29 14:43:38 GMT 2024","Thu Feb 29 14:43:42 GMT 2024","3872","tests","SEO Tests","TestSEO","","","Check Browser Page Title",""
"failed","Thu Feb 29 14:47:36 GMT 2024","Thu Feb 29 14:47:45 GMT 2024","9302","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu ""Prodaja"" Navigation",""
"passed","Thu Feb 29 14:45:53 GMT 2024","Thu Feb 29 14:46:02 GMT 2024","8605","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu ""Prodaja"" Navigation",""
"passed","Thu Feb 29 14:46:22 GMT 2024","Thu Feb 29 14:46:27 GMT 2024","5856","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu ""Prodaja"" Navigation",""
"passed","Thu Feb 29 14:46:09 GMT 2024","Thu Feb 29 14:46:15 GMT 2024","5704","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu ""Prodaja"" Navigation",""
"failed","Thu Feb 29 14:46:28 GMT 2024","Thu Feb 29 14:46:37 GMT 2024","9095","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu ""Prodaja"" Navigation",""
"failed","Thu Feb 29 14:45:43 GMT 2024","Thu Feb 29 14:45:53 GMT 2024","9490","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu ""Prodaja"" Navigation",""
"skipped","Thu Feb 29 14:43:55 GMT 2024","Thu Feb 29 14:43:55 GMT 2024","0","tests","SEO Tests","TestSEO","","","Check Page Header Tags <h3>",""
"passed","Thu Feb 29 14:46:15 GMT 2024","Thu Feb 29 14:46:21 GMT 2024","5576","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu ""Prodaja"" Navigation",""
