"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Feb 29 10:52:36 GMT 2024","Thu Feb 29 10:52:45 GMT 2024","9246","tests","UI Functional Tests","TestUIHomePage","","","Check Menu ""Prodaja"" Navigation",""
"failed","Thu Feb 29 10:54:23 GMT 2024","Thu Feb 29 10:54:33 GMT 2024","9137","tests","UI Functional Tests","TestUIHomePage","","","Check Menu ""Prodaja"" Navigation",""
"passed","Thu Feb 29 10:50:37 GMT 2024","Thu Feb 29 10:50:40 GMT 2024","2915","tests","SEO Tests","TestSEO","","","Check Meta Tags",""
"failed","Thu Feb 29 10:53:15 GMT 2024","Thu Feb 29 10:53:24 GMT 2024","9031","tests","UI Functional Tests","TestUIHomePage","","","Check Menu ""Prodaja"" Navigation",""
"failed","Thu Feb 29 10:53:44 GMT 2024","Thu Feb 29 10:53:53 GMT 2024","9489","tests","UI Functional Tests","TestUIHomePage","","","Check Menu ""Prodaja"" Navigation",""
"failed","Thu Feb 29 10:51:19 GMT 2024","Thu Feb 29 10:51:28 GMT 2024","9277","tests","UI Functional Tests","TestUIHomePage","","","Check Menu ""Prodaja"" Navigation",""
"failed","Thu Feb 29 10:51:48 GMT 2024","Thu Feb 29 10:51:58 GMT 2024","9562","tests","UI Functional Tests","TestUIHomePage","","","Check Menu ""Prodaja"" Navigation",""
"passed","Thu Feb 29 10:50:11 GMT 2024","Thu Feb 29 10:50:33 GMT 2024","21566","tests","Performance Tests","TestPerformance","","","Performance tests for Home page",""
"passed","Thu Feb 29 10:50:33 GMT 2024","Thu Feb 29 10:50:37 GMT 2024","3916","tests","SEO Tests","TestSEO","","","Check Browser Page Title",""
"failed","Thu Feb 29 10:51:09 GMT 2024","Thu Feb 29 10:51:18 GMT 2024","9085","tests","UI Functional Tests","TestUIHomePage","","","Check Menu ""Prodaja"" Navigation",""
