"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Feb 25 09:01:30 GMT 2024","Sun Feb 25 09:01:38 GMT 2024","8665","tests","SEO Tests","TestSEO","","","Check Meta Tags",""
"failed","Sun Feb 25 09:02:21 GMT 2024","Sun Feb 25 09:02:36 GMT 2024","14984","tests","SEO Tests","TestSEO","","","Check if external links have an attribute rel=""nofollow""",""
"failed","Sun Feb 25 09:01:56 GMT 2024","Sun Feb 25 09:02:05 GMT 2024","9041","tests","SEO Tests","TestSEO","","","Check Page Header Tags <h3>",""
"passed","Sun Feb 25 08:59:26 GMT 2024","Sun Feb 25 09:00:57 GMT 2024","91473","tests","UI Functional Tests","TestHomePage","","","Check Footer Links",""
"passed","Sun Feb 25 09:01:17 GMT 2024","Sun Feb 25 09:01:20 GMT 2024","3219","tests","SEO Tests","TestSEO","","","Check Browser Page Title",""
"passed","Sun Feb 25 09:01:43 GMT 2024","Sun Feb 25 09:01:46 GMT 2024","3749","tests","SEO Tests","TestSEO","","","Check Page Header Tags <h2>",""
"passed","Sun Feb 25 09:01:39 GMT 2024","Sun Feb 25 09:01:42 GMT 2024","3162","tests","SEO Tests","TestSEO","","","Check Page Header Tag <h1>",""
"passed","Sun Feb 25 08:59:21 GMT 2024","Sun Feb 25 08:59:25 GMT 2024","3698","tests","UI Functional Tests","TestHomePage","","","Check the Home page is loading",""
"passed","Sun Feb 25 09:00:57 GMT 2024","Sun Feb 25 09:01:16 GMT 2024","19155","tests","Performance Tests","TestPerformance","","","Performance tests for Home page",""
