"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Mar 09 08:30:43 GMT 2024","Sat Mar 09 08:30:50 GMT 2024","7593","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sat Mar 09 08:23:28 GMT 2024","Sat Mar 09 08:23:31 GMT 2024","3596","tests","SEO Tests","TestSEO","","","Check Page Header Tags <h2>",""
"failed","Sat Mar 09 08:36:32 GMT 2024","Sat Mar 09 08:36:41 GMT 2024","8889","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sat Mar 09 08:31:54 GMT 2024","Sat Mar 09 08:32:01 GMT 2024","6851","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sat Mar 09 08:22:54 GMT 2024","Sat Mar 09 08:23:17 GMT 2024","22767","tests","Performance Tests","TestPerformance","","","Performance tests for Home page",""
"broken","Sat Mar 09 08:25:01 GMT 2024","Sat Mar 09 08:25:05 GMT 2024","4487","tests","UI Functional Tests","TestUIHomePage","","","Check Search Form: Subcategories dropdown",""
"passed","Sat Mar 09 08:33:09 GMT 2024","Sat Mar 09 08:33:20 GMT 2024","11421","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sat Mar 09 08:23:32 GMT 2024","Sat Mar 09 08:23:35 GMT 2024","3473","tests","SEO Tests","TestSEO","","","Check Page Header Tags <h3> in Carousel Added Values",""
"passed","Sat Mar 09 08:38:49 GMT 2024","Sat Mar 09 08:38:59 GMT 2024","9748","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sat Mar 09 08:34:34 GMT 2024","Sat Mar 09 08:34:42 GMT 2024","8656","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sat Mar 09 08:37:19 GMT 2024","Sat Mar 09 08:37:30 GMT 2024","10749","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sat Mar 09 08:40:34 GMT 2024","Sat Mar 09 08:40:49 GMT 2024","15102","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sat Mar 09 08:26:18 GMT 2024","Sat Mar 09 08:26:23 GMT 2024","4803","tests","UI Functional Tests","TestUIHomePage","","","Check Search Form Inputs ""Cena do"" and ""m2 od""",""
"failed","Sat Mar 09 08:34:24 GMT 2024","Sat Mar 09 08:34:33 GMT 2024","8988","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Sat Mar 09 08:32:35 GMT 2024","Sat Mar 09 08:32:44 GMT 2024","8951","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sat Mar 09 08:28:58 GMT 2024","Sat Mar 09 08:30:33 GMT 2024","94536","tests","UI Functional Tests","TestUIHomePage","","","Check Footer Links",""
"passed","Sat Mar 09 08:26:35 GMT 2024","Sat Mar 09 08:26:40 GMT 2024","4665","tests","UI Functional Tests","TestUIHomePage","","","Check Search Form Inputs ""Cena do"" and ""m2 od""",""
"failed","Sat Mar 09 08:40:15 GMT 2024","Sat Mar 09 08:40:24 GMT 2024","8840","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sat Mar 09 08:25:57 GMT 2024","Sat Mar 09 08:26:06 GMT 2024","8309","tests","UI Functional Tests","TestUIHomePage","","","Check ""Upiši lokaciju"" Autocomplete Multiselect",""
"failed","Sat Mar 09 08:42:57 GMT 2024","Sat Mar 09 08:43:06 GMT 2024","8739","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"passed","Sat Mar 09 08:32:18 GMT 2024","Sat Mar 09 08:32:25 GMT 2024","6626","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sat Mar 09 08:38:38 GMT 2024","Sat Mar 09 08:38:48 GMT 2024","10342","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sat Mar 09 08:41:58 GMT 2024","Sat Mar 09 08:42:07 GMT 2024","8416","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"passed","Sat Mar 09 08:37:31 GMT 2024","Sat Mar 09 08:37:42 GMT 2024","11165","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sat Mar 09 08:42:38 GMT 2024","Sat Mar 09 08:42:47 GMT 2024","8741","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"passed","Sat Mar 09 08:37:54 GMT 2024","Sat Mar 09 08:38:06 GMT 2024","12062","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sat Mar 09 08:25:38 GMT 2024","Sat Mar 09 08:25:48 GMT 2024","9530","tests","UI Functional Tests","TestUIHomePage","","","Check ""Upiši lokaciju"" Autocomplete Multiselect",""
"failed","Sat Mar 09 08:41:22 GMT 2024","Sat Mar 09 08:41:31 GMT 2024","9184","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"passed","Sat Mar 09 08:23:46 GMT 2024","Sat Mar 09 08:23:49 GMT 2024","2843","tests","UI Functional Tests","TestUIHomePage","","","Check the Home page is loading",""
"failed","Sat Mar 09 08:24:19 GMT 2024","Sat Mar 09 08:24:29 GMT 2024","10575","tests","UI Functional Tests","TestUIHomePage","","","Check Login via Google",""
"passed","Sat Mar 09 08:36:04 GMT 2024","Sat Mar 09 08:36:10 GMT 2024","6559","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sat Mar 09 08:28:46 GMT 2024","Sat Mar 09 08:28:58 GMT 2024","11661","tests","UI Functional Tests","TestUIHomePage","","","Check ""Najnoviji blog postovi"" Widget",""
"passed","Sat Mar 09 08:26:30 GMT 2024","Sat Mar 09 08:26:35 GMT 2024","4889","tests","UI Functional Tests","TestUIHomePage","","","Check Search Form Inputs ""Cena do"" and ""m2 od""",""
"passed","Sat Mar 09 08:31:47 GMT 2024","Sat Mar 09 08:31:54 GMT 2024","7275","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sat Mar 09 08:37:08 GMT 2024","Sat Mar 09 08:37:19 GMT 2024","11308","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sat Mar 09 08:32:11 GMT 2024","Sat Mar 09 08:32:18 GMT 2024","6736","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sat Mar 09 08:33:01 GMT 2024","Sat Mar 09 08:33:08 GMT 2024","6796","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sat Mar 09 08:41:50 GMT 2024","Sat Mar 09 08:41:58 GMT 2024","7219","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"passed","Sat Mar 09 08:36:23 GMT 2024","Sat Mar 09 08:36:32 GMT 2024","8463","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Sat Mar 09 08:42:29 GMT 2024","Sat Mar 09 08:42:38 GMT 2024","8662","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"passed","Sat Mar 09 08:40:50 GMT 2024","Sat Mar 09 08:40:59 GMT 2024","9788","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sat Mar 09 08:42:20 GMT 2024","Sat Mar 09 08:42:29 GMT 2024","8873","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"passed","Sat Mar 09 08:38:17 GMT 2024","Sat Mar 09 08:38:27 GMT 2024","9728","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sat Mar 09 08:23:59 GMT 2024","Sat Mar 09 08:24:07 GMT 2024","8094","tests","UI Functional Tests","TestUIHomePage","","","Cookie policy notification is visible and links are clickable",""
"passed","Sat Mar 09 08:23:18 GMT 2024","Sat Mar 09 08:23:20 GMT 2024","2612","tests","SEO Tests","TestSEO","","","Check Browser Page Title",""
"passed","Sat Mar 09 08:24:42 GMT 2024","Sat Mar 09 08:24:46 GMT 2024","4613","tests","UI Functional Tests","TestUIHomePage","","","Check Search Form: ""Vrsta nekretnine""/”Tip” dropdown",""
"broken","Sat Mar 09 08:24:51 GMT 2024","Sat Mar 09 08:24:54 GMT 2024","3296","tests","UI Functional Tests","TestUIHomePage","","","Check Search Form: Subcategories dropdown",""
"passed","Sat Mar 09 08:39:11 GMT 2024","Sat Mar 09 08:39:20 GMT 2024","9481","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sat Mar 09 08:33:47 GMT 2024","Sat Mar 09 08:33:54 GMT 2024","6615","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sat Mar 09 08:32:52 GMT 2024","Sat Mar 09 08:33:01 GMT 2024","8640","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sat Mar 09 08:26:06 GMT 2024","Sat Mar 09 08:26:18 GMT 2024","11337","tests","UI Functional Tests","TestUIHomePage","","","Check ""Upiši lokaciju"" Autocomplete Multiselect",""
"passed","Sat Mar 09 08:40:24 GMT 2024","Sat Mar 09 08:40:33 GMT 2024","9170","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sat Mar 09 08:38:59 GMT 2024","Sat Mar 09 08:39:10 GMT 2024","10761","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sat Mar 09 08:23:24 GMT 2024","Sat Mar 09 08:23:27 GMT 2024","3128","tests","SEO Tests","TestSEO","","","Check Page Header Tag <h1>",""
"passed","Sat Mar 09 08:35:21 GMT 2024","Sat Mar 09 08:35:29 GMT 2024","7500","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sat Mar 09 08:34:02 GMT 2024","Sat Mar 09 08:34:09 GMT 2024","7023","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sat Mar 09 08:39:43 GMT 2024","Sat Mar 09 08:39:53 GMT 2024","10477","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sat Mar 09 08:38:06 GMT 2024","Sat Mar 09 08:38:17 GMT 2024","10230","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sat Mar 09 08:34:59 GMT 2024","Sat Mar 09 08:35:06 GMT 2024","6224","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"broken","Sat Mar 09 08:25:10 GMT 2024","Sat Mar 09 08:25:13 GMT 2024","3581","tests","UI Functional Tests","TestUIHomePage","","","Check Search Form: Subcategories dropdown",""
"passed","Sat Mar 09 08:39:54 GMT 2024","Sat Mar 09 08:40:03 GMT 2024","8853","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sat Mar 09 08:32:25 GMT 2024","Sat Mar 09 08:32:35 GMT 2024","9096","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sat Mar 09 08:35:29 GMT 2024","Sat Mar 09 08:35:38 GMT 2024","8519","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sat Mar 09 08:39:21 GMT 2024","Sat Mar 09 08:39:31 GMT 2024","10043","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sat Mar 09 08:36:42 GMT 2024","Sat Mar 09 08:36:51 GMT 2024","9366","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sat Mar 09 08:32:02 GMT 2024","Sat Mar 09 08:32:10 GMT 2024","8610","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sat Mar 09 08:32:45 GMT 2024","Sat Mar 09 08:32:51 GMT 2024","6774","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sat Mar 09 08:31:38 GMT 2024","Sat Mar 09 08:31:46 GMT 2024","8538","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sat Mar 09 08:35:14 GMT 2024","Sat Mar 09 08:35:21 GMT 2024","6621","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sat Mar 09 08:23:41 GMT 2024","Sat Mar 09 08:23:46 GMT 2024","4543","tests","SEO Tests","TestSEO","","","Check if external links have an attribute rel=""nofollow""",""
"passed","Sat Mar 09 08:42:07 GMT 2024","Sat Mar 09 08:42:19 GMT 2024","12072","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"passed","Sat Mar 09 08:26:23 GMT 2024","Sat Mar 09 08:26:29 GMT 2024","5723","tests","UI Functional Tests","TestUIHomePage","","","Check Search Form Inputs ""Cena do"" and ""m2 od""",""
"passed","Sat Mar 09 08:37:42 GMT 2024","Sat Mar 09 08:37:53 GMT 2024","10799","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sat Mar 09 08:23:36 GMT 2024","Sat Mar 09 08:23:41 GMT 2024","4903","tests","SEO Tests","TestSEO","","","Check Page Header Tags <h3> in section ""Najnoviji blog postovi"" Widget",""
"passed","Sat Mar 09 08:28:09 GMT 2024","Sat Mar 09 08:28:46 GMT 2024","36773","tests","UI Functional Tests","TestUIHomePage","","","Check ""Premijum oglasi"" Carousel",""
"failed","Sat Mar 09 08:26:49 GMT 2024","Sat Mar 09 08:26:57 GMT 2024","8257","tests","UI Functional Tests","TestUIHomePage","","","Check ""Popularni gradovi"" Quick Links",""
"passed","Sat Mar 09 08:33:20 GMT 2024","Sat Mar 09 08:33:28 GMT 2024","8011","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sat Mar 09 08:36:11 GMT 2024","Sat Mar 09 08:36:23 GMT 2024","11790","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sat Mar 09 08:33:29 GMT 2024","Sat Mar 09 08:33:37 GMT 2024","8412","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"broken","Sat Mar 09 08:24:34 GMT 2024","Sat Mar 09 08:24:38 GMT 2024","3858","tests","UI Functional Tests","TestUIHomePage","","","Check Login via Email",""
"passed","Sat Mar 09 08:40:03 GMT 2024","Sat Mar 09 08:40:14 GMT 2024","11222","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sat Mar 09 08:41:13 GMT 2024","Sat Mar 09 08:41:21 GMT 2024","8925","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sat Mar 09 08:35:57 GMT 2024","Sat Mar 09 08:36:03 GMT 2024","6866","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sat Mar 09 08:34:52 GMT 2024","Sat Mar 09 08:34:59 GMT 2024","6798","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Sat Mar 09 08:25:29 GMT 2024","Sat Mar 09 08:25:38 GMT 2024","8811","tests","UI Functional Tests","TestUIHomePage","","","Check Search Form: Subcategories dropdown",""
"passed","Sat Mar 09 08:31:05 GMT 2024","Sat Mar 09 08:31:11 GMT 2024","5805","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sat Mar 09 08:41:41 GMT 2024","Sat Mar 09 08:41:50 GMT 2024","8664","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"failed","Sat Mar 09 08:35:47 GMT 2024","Sat Mar 09 08:35:56 GMT 2024","8750","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Sat Mar 09 08:43:07 GMT 2024","Sat Mar 09 08:43:16 GMT 2024","9224","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"failed","Sat Mar 09 08:31:28 GMT 2024","Sat Mar 09 08:31:37 GMT 2024","8514","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sat Mar 09 08:34:43 GMT 2024","Sat Mar 09 08:34:52 GMT 2024","8731","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sat Mar 09 08:38:27 GMT 2024","Sat Mar 09 08:38:38 GMT 2024","10107","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sat Mar 09 08:31:19 GMT 2024","Sat Mar 09 08:31:28 GMT 2024","8760","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sat Mar 09 08:26:58 GMT 2024","Sat Mar 09 08:27:09 GMT 2024","11106","tests","UI Functional Tests","TestUIHomePage","","","Check ""Service offerings"" Carousel",""
"passed","Sat Mar 09 08:34:17 GMT 2024","Sat Mar 09 08:34:24 GMT 2024","6781","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sat Mar 09 08:30:51 GMT 2024","Sat Mar 09 08:30:58 GMT 2024","6822","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sat Mar 09 08:42:48 GMT 2024","Sat Mar 09 08:42:57 GMT 2024","9320","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"passed","Sat Mar 09 08:27:10 GMT 2024","Sat Mar 09 08:28:08 GMT 2024","58759","tests","UI Functional Tests","TestUIHomePage","","","Check ""Istaknute Agencije"" Carousel",""
"failed","Sat Mar 09 08:41:32 GMT 2024","Sat Mar 09 08:41:41 GMT 2024","8969","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"passed","Sat Mar 09 08:35:06 GMT 2024","Sat Mar 09 08:35:13 GMT 2024","7171","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sat Mar 09 08:24:38 GMT 2024","Sat Mar 09 08:24:41 GMT 2024","3109","tests","UI Functional Tests","TestUIHomePage","","","Check Search Form is visible and Tabs are working",""
"passed","Sat Mar 09 08:41:00 GMT 2024","Sat Mar 09 08:41:12 GMT 2024","12007","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sat Mar 09 08:30:33 GMT 2024","Sat Mar 09 08:30:42 GMT 2024","8718","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
