"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 05 10:54:31 GMT 2024","Tue Mar 05 10:54:37 GMT 2024","6205","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Tue Mar 05 10:46:11 GMT 2024","Tue Mar 05 10:46:14 GMT 2024","2838","tests","SEO Tests","TestSEO","","","Check Page Header Tag <h1>",""
"failed","Tue Mar 05 10:58:36 GMT 2024","Tue Mar 05 10:58:42 GMT 2024","5411","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Tue Mar 05 10:59:19 GMT 2024","Tue Mar 05 10:59:29 GMT 2024","10036","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Tue Mar 05 10:49:30 GMT 2024","Tue Mar 05 10:51:06 GMT 2024","96086","tests","UI Functional Tests","TestUIHomePage","","","Check Footer Links",""
"failed","Tue Mar 05 10:55:27 GMT 2024","Tue Mar 05 10:55:37 GMT 2024","10102","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Tue Mar 05 10:53:32 GMT 2024","Tue Mar 05 10:53:38 GMT 2024","6078","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Tue Mar 05 10:58:17 GMT 2024","Tue Mar 05 10:58:22 GMT 2024","5089","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Tue Mar 05 10:57:06 GMT 2024","Tue Mar 05 10:57:12 GMT 2024","5472","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Tue Mar 05 10:57:12 GMT 2024","Tue Mar 05 10:57:17 GMT 2024","5048","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Tue Mar 05 10:52:51 GMT 2024","Tue Mar 05 10:52:57 GMT 2024","6338","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Tue Mar 05 10:57:39 GMT 2024","Tue Mar 05 10:57:44 GMT 2024","4847","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Tue Mar 05 10:58:02 GMT 2024","Tue Mar 05 10:58:11 GMT 2024","8707","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Tue Mar 05 10:56:18 GMT 2024","Tue Mar 05 10:56:26 GMT 2024","8736","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Tue Mar 05 10:53:38 GMT 2024","Tue Mar 05 10:53:43 GMT 2024","4937","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Tue Mar 05 10:58:30 GMT 2024","Tue Mar 05 10:58:36 GMT 2024","5531","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Tue Mar 05 11:00:56 GMT 2024","Tue Mar 05 11:01:04 GMT 2024","8422","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"failed","Tue Mar 05 11:01:23 GMT 2024","Tue Mar 05 11:01:31 GMT 2024","8682","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"failed","Tue Mar 05 11:00:20 GMT 2024","Tue Mar 05 11:00:25 GMT 2024","5120","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"passed","Tue Mar 05 10:52:23 GMT 2024","Tue Mar 05 10:52:29 GMT 2024","6838","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Tue Mar 05 10:59:08 GMT 2024","Tue Mar 05 10:59:18 GMT 2024","10675","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Tue Mar 05 10:56:34 GMT 2024","Tue Mar 05 10:56:41 GMT 2024","6662","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Tue Mar 05 10:51:16 GMT 2024","Tue Mar 05 10:51:24 GMT 2024","8186","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Tue Mar 05 10:56:27 GMT 2024","Tue Mar 05 10:56:34 GMT 2024","6884","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Tue Mar 05 11:00:26 GMT 2024","Tue Mar 05 11:00:31 GMT 2024","5080","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"passed","Tue Mar 05 10:52:30 GMT 2024","Tue Mar 05 10:52:37 GMT 2024","6478","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Tue Mar 05 11:01:05 GMT 2024","Tue Mar 05 11:01:13 GMT 2024","8773","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"failed","Tue Mar 05 11:00:00 GMT 2024","Tue Mar 05 11:00:10 GMT 2024","10578","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"failed","Tue Mar 05 10:56:42 GMT 2024","Tue Mar 05 10:56:47 GMT 2024","5700","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Tue Mar 05 10:53:24 GMT 2024","Tue Mar 05 10:53:31 GMT 2024","6907","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Tue Mar 05 10:57:56 GMT 2024","Tue Mar 05 10:58:01 GMT 2024","5249","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Tue Mar 05 10:54:11 GMT 2024","Tue Mar 05 10:54:17 GMT 2024","6449","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Tue Mar 05 10:56:48 GMT 2024","Tue Mar 05 10:56:56 GMT 2024","8637","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Tue Mar 05 10:46:22 GMT 2024","Tue Mar 05 10:46:25 GMT 2024","2832","tests","SEO Tests","TestSEO","","","Check Page Header Tags <h3> in section ""Najnoviji blog postovi"" Widget",""
"passed","Tue Mar 05 10:47:50 GMT 2024","Tue Mar 05 10:48:46 GMT 2024","56023","tests","UI Functional Tests","TestUIHomePage","","","Check ""Istaknute Agencije"" Carousel",""
"failed","Tue Mar 05 10:56:57 GMT 2024","Tue Mar 05 10:57:05 GMT 2024","8553","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Tue Mar 05 10:59:29 GMT 2024","Tue Mar 05 10:59:35 GMT 2024","5695","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Tue Mar 05 11:00:11 GMT 2024","Tue Mar 05 11:00:20 GMT 2024","8745","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"failed","Tue Mar 05 10:53:55 GMT 2024","Tue Mar 05 10:54:04 GMT 2024","8457","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Tue Mar 05 10:58:11 GMT 2024","Tue Mar 05 10:58:16 GMT 2024","5129","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Tue Mar 05 10:48:46 GMT 2024","Tue Mar 05 10:49:21 GMT 2024","34603","tests","UI Functional Tests","TestUIHomePage","","","Check ""Premijum oglasi"" Carousel",""
"passed","Tue Mar 05 10:45:41 GMT 2024","Tue Mar 05 10:46:04 GMT 2024","22702","tests","Performance Tests","TestPerformance","","","Performance tests for Home page",""
"failed","Tue Mar 05 10:58:23 GMT 2024","Tue Mar 05 10:58:30 GMT 2024","7075","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Tue Mar 05 10:57:18 GMT 2024","Tue Mar 05 10:57:23 GMT 2024","4915","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Tue Mar 05 10:47:30 GMT 2024","Tue Mar 05 10:47:38 GMT 2024","8269","tests","UI Functional Tests","TestUIHomePage","","","Check ""Popularni gradovi"" Quick Links",""
"passed","Tue Mar 05 10:46:15 GMT 2024","Tue Mar 05 10:46:18 GMT 2024","3014","tests","SEO Tests","TestSEO","","","Check Page Header Tags <h2>",""
"failed","Tue Mar 05 10:53:06 GMT 2024","Tue Mar 05 10:53:15 GMT 2024","8694","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Tue Mar 05 10:57:34 GMT 2024","Tue Mar 05 10:57:38 GMT 2024","4711","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Tue Mar 05 10:46:57 GMT 2024","Tue Mar 05 10:47:02 GMT 2024","4497","tests","UI Functional Tests","TestUIHomePage","","","Check Search Form Inputs ""Cena do"" and ""m2 od""",""
"passed","Tue Mar 05 10:46:08 GMT 2024","Tue Mar 05 10:46:11 GMT 2024","3054","tests","SEO Tests","TestSEO","","","Check Meta Tags",""
"failed","Tue Mar 05 10:58:53 GMT 2024","Tue Mar 05 10:58:58 GMT 2024","4999","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Tue Mar 05 10:52:57 GMT 2024","Tue Mar 05 10:53:06 GMT 2024","8202","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Tue Mar 05 10:47:39 GMT 2024","Tue Mar 05 10:47:49 GMT 2024","10397","tests","UI Functional Tests","TestUIHomePage","","","Check ""Service offerings"" Carousel",""
"passed","Tue Mar 05 10:47:02 GMT 2024","Tue Mar 05 10:47:09 GMT 2024","6350","tests","UI Functional Tests","TestUIHomePage","","","Check Search Form Inputs ""Cena do"" and ""m2 od""",""
"failed","Tue Mar 05 10:58:42 GMT 2024","Tue Mar 05 10:58:47 GMT 2024","4813","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Tue Mar 05 10:49:21 GMT 2024","Tue Mar 05 10:49:30 GMT 2024","8268","tests","UI Functional Tests","TestUIHomePage","","","Check ""Najnoviji blog postovi"" Widget",""
"passed","Tue Mar 05 10:53:15 GMT 2024","Tue Mar 05 10:53:24 GMT 2024","8185","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Tue Mar 05 10:51:25 GMT 2024","Tue Mar 05 10:51:31 GMT 2024","6383","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Tue Mar 05 11:00:31 GMT 2024","Tue Mar 05 11:00:37 GMT 2024","5410","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"failed","Tue Mar 05 10:55:37 GMT 2024","Tue Mar 05 10:55:48 GMT 2024","10358","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Tue Mar 05 10:54:25 GMT 2024","Tue Mar 05 10:54:30 GMT 2024","5884","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Tue Mar 05 10:46:48 GMT 2024","Tue Mar 05 10:46:51 GMT 2024","3302","tests","UI Functional Tests","TestUIHomePage","","","Check Login via Email",""
"passed","Tue Mar 05 10:46:36 GMT 2024","Tue Mar 05 10:46:39 GMT 2024","2928","tests","UI Functional Tests","TestUIHomePage","","","Check the Home page is loading",""
"failed","Tue Mar 05 10:51:52 GMT 2024","Tue Mar 05 10:52:02 GMT 2024","10251","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Tue Mar 05 11:00:37 GMT 2024","Tue Mar 05 11:00:46 GMT 2024","8826","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"failed","Tue Mar 05 10:46:31 GMT 2024","Tue Mar 05 10:46:35 GMT 2024","4504","tests","SEO Tests","TestSEO","","","Check if external links have an attribute rel=""nofollow""",""
"failed","Tue Mar 05 10:58:48 GMT 2024","Tue Mar 05 10:58:53 GMT 2024","4998","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Tue Mar 05 10:51:07 GMT 2024","Tue Mar 05 10:51:15 GMT 2024","8739","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Tue Mar 05 10:59:51 GMT 2024","Tue Mar 05 10:59:59 GMT 2024","8573","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"passed","Tue Mar 05 10:47:09 GMT 2024","Tue Mar 05 10:47:15 GMT 2024","6258","tests","UI Functional Tests","TestUIHomePage","","","Check Search Form Inputs ""Cena do"" and ""m2 od""",""
"passed","Tue Mar 05 10:52:44 GMT 2024","Tue Mar 05 10:52:50 GMT 2024","6054","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Tue Mar 05 10:53:44 GMT 2024","Tue Mar 05 10:53:49 GMT 2024","5237","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Tue Mar 05 10:54:18 GMT 2024","Tue Mar 05 10:54:24 GMT 2024","6081","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Tue Mar 05 10:54:04 GMT 2024","Tue Mar 05 10:54:10 GMT 2024","5911","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Tue Mar 05 10:54:38 GMT 2024","Tue Mar 05 10:54:46 GMT 2024","8593","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Tue Mar 05 10:55:16 GMT 2024","Tue Mar 05 10:55:26 GMT 2024","10445","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Tue Mar 05 10:55:48 GMT 2024","Tue Mar 05 10:55:59 GMT 2024","10672","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Tue Mar 05 10:51:32 GMT 2024","Tue Mar 05 10:51:38 GMT 2024","6534","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Tue Mar 05 10:46:04 GMT 2024","Tue Mar 05 10:46:07 GMT 2024","2739","tests","SEO Tests","TestSEO","","","Check Browser Page Title",""
"passed","Tue Mar 05 10:47:16 GMT 2024","Tue Mar 05 10:47:20 GMT 2024","4489","tests","UI Functional Tests","TestUIHomePage","","","Check Search Form Inputs ""Cena do"" and ""m2 od""",""
"failed","Tue Mar 05 11:00:47 GMT 2024","Tue Mar 05 11:00:55 GMT 2024","8456","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"failed","Tue Mar 05 10:54:47 GMT 2024","Tue Mar 05 10:54:56 GMT 2024","8633","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Tue Mar 05 10:58:59 GMT 2024","Tue Mar 05 10:59:07 GMT 2024","8486","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Tue Mar 05 11:01:14 GMT 2024","Tue Mar 05 11:01:22 GMT 2024","8374","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"failed","Tue Mar 05 10:59:41 GMT 2024","Tue Mar 05 10:59:50 GMT 2024","8711","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Tue Mar 05 10:55:59 GMT 2024","Tue Mar 05 10:56:08 GMT 2024","8494","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Tue Mar 05 10:54:56 GMT 2024","Tue Mar 05 10:55:05 GMT 2024","8514","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Tue Mar 05 10:57:50 GMT 2024","Tue Mar 05 10:57:56 GMT 2024","5345","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Tue Mar 05 10:57:23 GMT 2024","Tue Mar 05 10:57:28 GMT 2024","4710","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Tue Mar 05 10:46:52 GMT 2024","Tue Mar 05 10:46:56 GMT 2024","4761","tests","UI Functional Tests","TestUIHomePage","","","Check Search From",""
"passed","Tue Mar 05 10:51:39 GMT 2024","Tue Mar 05 10:51:45 GMT 2024","6333","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
