"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Mar 07 15:59:38 GMT 2024","Thu Mar 07 15:59:47 GMT 2024","9025","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Thu Mar 07 16:00:03 GMT 2024","Thu Mar 07 16:00:10 GMT 2024","6425","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Thu Mar 07 16:03:49 GMT 2024","Thu Mar 07 16:03:58 GMT 2024","8901","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Thu Mar 07 15:59:20 GMT 2024","Thu Mar 07 15:59:28 GMT 2024","8576","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Thu Mar 07 15:53:20 GMT 2024","Thu Mar 07 15:53:34 GMT 2024","13674","tests","UI Functional Tests","TestUIHomePage","","","Check Search Form: Subcategories dropdown",""
"passed","Thu Mar 07 16:02:14 GMT 2024","Thu Mar 07 16:02:20 GMT 2024","6259","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Thu Mar 07 16:08:12 GMT 2024","Thu Mar 07 16:08:22 GMT 2024","10253","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Thu Mar 07 16:07:14 GMT 2024","Thu Mar 07 16:07:26 GMT 2024","12254","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Thu Mar 07 16:08:36 GMT 2024","Thu Mar 07 16:08:47 GMT 2024","11401","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Thu Mar 07 15:52:36 GMT 2024","Thu Mar 07 15:52:39 GMT 2024","3240","tests","UI Functional Tests","TestUIHomePage","","","Check Search Form is visible and Tabs are working",""
"failed","Thu Mar 07 16:10:02 GMT 2024","Thu Mar 07 16:10:13 GMT 2024","10771","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"passed","Thu Mar 07 15:52:09 GMT 2024","Thu Mar 07 15:52:12 GMT 2024","3264","tests","SEO Tests","TestSEO","","","Check Page Header Tags <h3> in section ""Najnoviji blog postovi"" Widget",""
"failed","Thu Mar 07 16:04:08 GMT 2024","Thu Mar 07 16:04:18 GMT 2024","9875","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Thu Mar 07 15:51:49 GMT 2024","Thu Mar 07 15:51:52 GMT 2024","2782","tests","SEO Tests","TestSEO","","","Check Browser Page Title",""
"failed","Thu Mar 07 16:10:13 GMT 2024","Thu Mar 07 16:10:22 GMT 2024","8936","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"passed","Thu Mar 07 16:08:00 GMT 2024","Thu Mar 07 16:08:11 GMT 2024","11414","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Thu Mar 07 15:54:44 GMT 2024","Thu Mar 07 15:54:52 GMT 2024","8528","tests","UI Functional Tests","TestUIHomePage","","","Check ""Popularni gradovi"" Quick Links",""
"failed","Thu Mar 07 16:11:25 GMT 2024","Thu Mar 07 16:11:34 GMT 2024","8507","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"failed","Thu Mar 07 16:04:44 GMT 2024","Thu Mar 07 16:04:53 GMT 2024","8712","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Thu Mar 07 16:00:26 GMT 2024","Thu Mar 07 16:00:35 GMT 2024","8517","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Thu Mar 07 16:05:50 GMT 2024","Thu Mar 07 16:06:02 GMT 2024","11432","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Thu Mar 07 15:58:50 GMT 2024","Thu Mar 07 15:58:57 GMT 2024","7041","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
