"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Mar 03 06:08:20 GMT 2024","Sun Mar 03 06:08:26 GMT 2024","6015","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sun Mar 03 06:02:29 GMT 2024","Sun Mar 03 06:02:37 GMT 2024","7567","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sun Mar 03 06:06:06 GMT 2024","Sun Mar 03 06:06:14 GMT 2024","8200","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sun Mar 03 06:03:17 GMT 2024","Sun Mar 03 06:03:24 GMT 2024","7072","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sun Mar 03 06:01:56 GMT 2024","Sun Mar 03 06:02:03 GMT 2024","7264","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sun Mar 03 06:06:15 GMT 2024","Sun Mar 03 06:06:25 GMT 2024","10596","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sun Mar 03 06:01:48 GMT 2024","Sun Mar 03 06:01:55 GMT 2024","7631","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sun Mar 03 06:05:28 GMT 2024","Sun Mar 03 06:05:38 GMT 2024","9434","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sun Mar 03 05:59:42 GMT 2024","Sun Mar 03 05:59:47 GMT 2024","5367","tests","UI Functional Tests","TestUIHomePage","","","Check Login via Email",""
"failed","Sun Mar 03 06:04:14 GMT 2024","Sun Mar 03 06:04:21 GMT 2024","6747","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sun Mar 03 06:06:42 GMT 2024","Sun Mar 03 06:06:49 GMT 2024","7088","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Sun Mar 03 06:37:41 GMT 2024","Sun Mar 03 06:38:08 GMT 2024","27383","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"failed","Sun Mar 03 06:05:48 GMT 2024","Sun Mar 03 06:05:57 GMT 2024","8112","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Sun Mar 03 06:39:14 GMT 2024","Sun Mar 03 06:39:21 GMT 2024","7082","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"failed","Sun Mar 03 06:08:03 GMT 2024","Sun Mar 03 06:08:11 GMT 2024","7911","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"broken","Sun Mar 03 06:09:03 GMT 2024","Sun Mar 03 06:09:19 GMT 2024","15654","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sun Mar 03 06:39:04 GMT 2024","Sun Mar 03 06:39:14 GMT 2024","9716","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"failed","Sun Mar 03 06:07:57 GMT 2024","Sun Mar 03 06:08:02 GMT 2024","5802","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sun Mar 03 06:04:21 GMT 2024","Sun Mar 03 06:04:27 GMT 2024","6247","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sun Mar 03 06:35:44 GMT 2024","Sun Mar 03 06:35:50 GMT 2024","6445","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sun Mar 03 06:37:13 GMT 2024","Sun Mar 03 06:37:40 GMT 2024","27145","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"failed","Sun Mar 03 06:05:57 GMT 2024","Sun Mar 03 06:06:05 GMT 2024","8276","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sun Mar 03 05:59:19 GMT 2024","Sun Mar 03 05:59:22 GMT 2024","3608","tests","SEO Tests","TestSEO","","","Check Meta Tags",""
"failed","Sun Mar 03 06:05:12 GMT 2024","Sun Mar 03 06:05:20 GMT 2024","7336","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Sun Mar 03 06:26:13 GMT 2024","Sun Mar 03 06:34:17 GMT 2024","484126","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sun Mar 03 06:05:38 GMT 2024","Sun Mar 03 06:05:48 GMT 2024","9679","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"broken","Sun Mar 03 06:09:19 GMT 2024","Sun Mar 03 06:09:35 GMT 2024","15849","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sun Mar 03 05:59:14 GMT 2024","Sun Mar 03 05:59:18 GMT 2024","3740","tests","SEO Tests","TestSEO","","","Check Browser Page Title",""
"passed","Sun Mar 03 06:03:57 GMT 2024","Sun Mar 03 06:04:05 GMT 2024","7603","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sun Mar 03 06:06:26 GMT 2024","Sun Mar 03 06:06:33 GMT 2024","7520","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Sun Mar 03 06:06:34 GMT 2024","Sun Mar 03 06:06:41 GMT 2024","7244","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sun Mar 03 05:59:27 GMT 2024","Sun Mar 03 05:59:31 GMT 2024","4054","tests","SEO Tests","TestSEO","","","Check Page Header Tags <h2>",""
"broken","Sun Mar 03 06:09:52 GMT 2024","Sun Mar 03 06:10:08 GMT 2024","15711","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sun Mar 03 06:34:17 GMT 2024","Sun Mar 03 06:34:45 GMT 2024","27810","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sun Mar 03 06:36:07 GMT 2024","Sun Mar 03 06:36:14 GMT 2024","7761","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"passed","Sun Mar 03 05:58:47 GMT 2024","Sun Mar 03 05:59:14 GMT 2024","27211","tests","Performance Tests","TestPerformance","","","Performance tests for Home page",""
"broken","Sun Mar 03 06:08:47 GMT 2024","Sun Mar 03 06:09:03 GMT 2024","15983","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sun Mar 03 06:02:52 GMT 2024","Sun Mar 03 06:03:00 GMT 2024","7972","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sun Mar 03 06:08:33 GMT 2024","Sun Mar 03 06:08:38 GMT 2024","5608","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sun Mar 03 06:01:39 GMT 2024","Sun Mar 03 06:01:47 GMT 2024","8028","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sun Mar 03 06:08:11 GMT 2024","Sun Mar 03 06:08:19 GMT 2024","7583","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sun Mar 03 06:38:36 GMT 2024","Sun Mar 03 06:39:03 GMT 2024","27338","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"failed","Sun Mar 03 06:07:31 GMT 2024","Sun Mar 03 06:07:37 GMT 2024","6182","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sun Mar 03 06:04:57 GMT 2024","Sun Mar 03 06:05:05 GMT 2024","7611","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sun Mar 03 05:59:47 GMT 2024","Sun Mar 03 05:59:53 GMT 2024","5836","tests","UI Functional Tests","TestUIHomePage","","","Check Search From",""
"skipped","Sun Mar 03 05:59:31 GMT 2024","Sun Mar 03 05:59:31 GMT 2024","0","tests","SEO Tests","TestSEO","","","Check Page Header Tags <h3>",""
"passed","Sun Mar 03 06:03:41 GMT 2024","Sun Mar 03 06:03:49 GMT 2024","7746","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sun Mar 03 06:35:51 GMT 2024","Sun Mar 03 06:35:58 GMT 2024","7472","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sun Mar 03 06:02:45 GMT 2024","Sun Mar 03 06:02:51 GMT 2024","6258","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sun Mar 03 06:02:21 GMT 2024","Sun Mar 03 06:02:29 GMT 2024","7542","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sun Mar 03 06:36:23 GMT 2024","Sun Mar 03 06:36:31 GMT 2024","8059","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
