"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Feb 29 09:52:41 GMT 2024","Thu Feb 29 09:52:49 GMT 2024","8187","tests","UI Functional Tests","TestUIHomePage","","","Check Menu ""Prodaja"" Navigation",""
"failed","Thu Feb 29 09:51:43 GMT 2024","Thu Feb 29 09:51:52 GMT 2024","8451","tests","UI Functional Tests","TestUIHomePage","","","Check Menu ""Prodaja"" Navigation",""
"passed","Thu Feb 29 09:51:19 GMT 2024","Thu Feb 29 09:51:21 GMT 2024","2155","tests","SEO Tests","TestSEO","","","Check Meta Tags",""
"passed","Thu Feb 29 09:51:21 GMT 2024","Thu Feb 29 09:51:23 GMT 2024","1996","tests","SEO Tests","TestSEO","","","Check Page Header Tag <h1>",""
"failed","Thu Feb 29 09:54:05 GMT 2024","Thu Feb 29 09:54:14 GMT 2024","8362","tests","UI Functional Tests","TestUIHomePage","","","Check Menu ""Prodaja"" Navigation",""
"failed","Thu Feb 29 09:53:39 GMT 2024","Thu Feb 29 09:53:47 GMT 2024","8490","tests","UI Functional Tests","TestUIHomePage","","","Check Menu ""Prodaja"" Navigation",""
"passed","Thu Feb 29 09:51:15 GMT 2024","Thu Feb 29 09:51:18 GMT 2024","2839","tests","SEO Tests","TestSEO","","","Check Browser Page Title",""
"passed","Thu Feb 29 09:51:24 GMT 2024","Thu Feb 29 09:51:27 GMT 2024","2412","tests","SEO Tests","TestSEO","","","Check Page Header Tags <h2>",""
"failed","Thu Feb 29 09:52:10 GMT 2024","Thu Feb 29 09:52:23 GMT 2024","12730","tests","UI Functional Tests","TestUIHomePage","","","Check Menu ""Prodaja"" Navigation",""
"failed","Thu Feb 29 09:54:23 GMT 2024","Thu Feb 29 09:54:32 GMT 2024","8754","tests","UI Functional Tests","TestUIHomePage","","","Check Menu ""Prodaja"" Navigation",""
"failed","Thu Feb 29 09:52:33 GMT 2024","Thu Feb 29 09:52:41 GMT 2024","7778","tests","UI Functional Tests","TestUIHomePage","","","Check Menu ""Prodaja"" Navigation",""
"failed","Thu Feb 29 09:53:08 GMT 2024","Thu Feb 29 09:53:17 GMT 2024","8960","tests","UI Functional Tests","TestUIHomePage","","","Check Menu ""Prodaja"" Navigation",""
"failed","Thu Feb 29 09:53:29 GMT 2024","Thu Feb 29 09:53:38 GMT 2024","9210","tests","UI Functional Tests","TestUIHomePage","","","Check Menu ""Prodaja"" Navigation",""
"failed","Thu Feb 29 09:54:32 GMT 2024","Thu Feb 29 09:54:41 GMT 2024","8568","tests","UI Functional Tests","TestUIHomePage","","","Check Menu ""Prodaja"" Navigation",""
