"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 10 11:54:53 GMT 2024","Sun Mar 10 11:54:57 GMT 2024","4786","tests","UI Functional Tests","TestUIHomePage","","","Check ""Stan na dan"", ""Kuća na dan"" and ""Garaža/parking na dan"" checkboxes",""
"failed","Sun Mar 10 11:59:43 GMT 2024","Sun Mar 10 11:59:51 GMT 2024","7842","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sun Mar 10 12:03:43 GMT 2024","Sun Mar 10 12:03:48 GMT 2024","5277","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sun Mar 10 11:50:13 GMT 2024","Sun Mar 10 11:50:16 GMT 2024","3762","tests","SEO Tests","TestSEO","","","Check Browser Page Title",""
"passed","Sun Mar 10 11:59:02 GMT 2024","Sun Mar 10 11:59:08 GMT 2024","6245","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sun Mar 10 11:57:02 GMT 2024","Sun Mar 10 11:57:33 GMT 2024","31418","tests","UI Functional Tests","TestUIHomePage","","","Check ""Premijum oglasi"" Carousel",""
"failed","Sun Mar 10 11:55:55 GMT 2024","Sun Mar 10 11:56:02 GMT 2024","7651","tests","UI Functional Tests","TestUIHomePage","","","Check ""Popularni gradovi"" Quick Links",""
"passed","Sun Mar 10 12:01:24 GMT 2024","Sun Mar 10 12:01:31 GMT 2024","6921","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sun Mar 10 12:09:16 GMT 2024","Sun Mar 10 12:09:24 GMT 2024","7929","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"passed","Sun Mar 10 11:50:32 GMT 2024","Sun Mar 10 11:50:35 GMT 2024","3920","tests","SEO Tests","TestSEO","","","Check Page Header Tags <h3> in Carousel Added Values",""
"passed","Sun Mar 10 12:03:11 GMT 2024","Sun Mar 10 12:03:16 GMT 2024","5553","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Sun Mar 10 11:59:33 GMT 2024","Sun Mar 10 11:59:43 GMT 2024","9815","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sun Mar 10 11:50:22 GMT 2024","Sun Mar 10 11:50:26 GMT 2024","4059","tests","SEO Tests","TestSEO","","","Check Page Header Tag <h1>",""
"passed","Sun Mar 10 11:52:05 GMT 2024","Sun Mar 10 11:52:08 GMT 2024","3795","tests","UI Functional Tests","TestUIHomePage","","","Check Search Form: Subcategories dropdown",""
"failed","Sun Mar 10 11:53:08 GMT 2024","Sun Mar 10 11:53:16 GMT 2024","8207","tests","UI Functional Tests","TestUIHomePage","","","Check Search Form: Subcategories dropdown",""
"failed","Sun Mar 10 11:51:20 GMT 2024","Sun Mar 10 11:51:32 GMT 2024","12272","tests","UI Functional Tests","TestUIHomePage","","","Check New User Registration and Questionnaire after a Successful Registration",""
"passed","Sun Mar 10 12:07:59 GMT 2024","Sun Mar 10 12:08:07 GMT 2024","8470","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sun Mar 10 12:08:39 GMT 2024","Sun Mar 10 12:08:47 GMT 2024","8010","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"passed","Sun Mar 10 12:09:03 GMT 2024","Sun Mar 10 12:09:09 GMT 2024","6133","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"failed","Sun Mar 10 11:59:52 GMT 2024","Sun Mar 10 12:00:00 GMT 2024","7927","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sun Mar 10 12:08:08 GMT 2024","Sun Mar 10 12:08:21 GMT 2024","13107","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sun Mar 10 12:02:45 GMT 2024","Sun Mar 10 12:02:51 GMT 2024","5877","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sun Mar 10 12:01:32 GMT 2024","Sun Mar 10 12:01:38 GMT 2024","6456","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sun Mar 10 12:07:16 GMT 2024","Sun Mar 10 12:07:25 GMT 2024","9318","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sun Mar 10 12:06:59 GMT 2024","Sun Mar 10 12:07:07 GMT 2024","8121","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sun Mar 10 12:02:12 GMT 2024","Sun Mar 10 12:02:18 GMT 2024","5822","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sun Mar 10 12:00:06 GMT 2024","Sun Mar 10 12:00:12 GMT 2024","5737","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sun Mar 10 11:59:15 GMT 2024","Sun Mar 10 11:59:20 GMT 2024","5607","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sun Mar 10 11:50:46 GMT 2024","Sun Mar 10 11:50:48 GMT 2024","2186","tests","UI Functional Tests","TestUIHomePage","","","Check the Home page is loading",""
"passed","Sun Mar 10 12:04:32 GMT 2024","Sun Mar 10 12:04:45 GMT 2024","13361","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sun Mar 10 11:50:36 GMT 2024","Sun Mar 10 11:50:38 GMT 2024","2343","tests","SEO Tests","TestSEO","","","Check Page Header Tags <h3> in section ""Najnoviji blog postovi"" Widget",""
"passed","Sun Mar 10 11:54:05 GMT 2024","Sun Mar 10 11:54:09 GMT 2024","3920","tests","UI Functional Tests","TestUIHomePage","","","Check Search Form Inputs ""Cena do"" and ""m2 od""",""
"passed","Sun Mar 10 12:04:56 GMT 2024","Sun Mar 10 12:05:04 GMT 2024","8877","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sun Mar 10 11:58:53 GMT 2024","Sun Mar 10 11:59:01 GMT 2024","8092","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sun Mar 10 12:00:18 GMT 2024","Sun Mar 10 12:00:24 GMT 2024","6100","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sun Mar 10 12:00:44 GMT 2024","Sun Mar 10 12:00:52 GMT 2024","7945","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sun Mar 10 11:49:54 GMT 2024","Sun Mar 10 11:50:12 GMT 2024","18354","tests","Performance Tests","TestPerformance","","","Performance tests for Home page",""
"passed","Sun Mar 10 12:00:58 GMT 2024","Sun Mar 10 12:01:05 GMT 2024","6887","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sun Mar 10 12:06:14 GMT 2024","Sun Mar 10 12:06:23 GMT 2024","8732","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sun Mar 10 11:55:35 GMT 2024","Sun Mar 10 11:55:38 GMT 2024","2590","tests","UI Functional Tests","TestUIHomePage","","","Check ""... na dan"" checkbox is not visible for ""Poslovni prostori"" and ""Placevi""",""
"failed","Sun Mar 10 11:52:17 GMT 2024","Sun Mar 10 11:52:25 GMT 2024","8150","tests","UI Functional Tests","TestUIHomePage","","","Check Search Form: Subcategories dropdown",""
"passed","Sun Mar 10 12:06:40 GMT 2024","Sun Mar 10 12:06:49 GMT 2024","8959","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sun Mar 10 11:50:58 GMT 2024","Sun Mar 10 11:51:06 GMT 2024","7335","tests","UI Functional Tests","TestUIHomePage","","","Cookie Policy Notification is Visible and Links are Clickable",""
"passed","Sun Mar 10 11:54:44 GMT 2024","Sun Mar 10 11:54:52 GMT 2024","7502","tests","UI Functional Tests","TestUIHomePage","","","Check ""Samo novogradnja"" checkbox",""
"passed","Sun Mar 10 11:54:31 GMT 2024","Sun Mar 10 11:54:37 GMT 2024","6459","tests","UI Functional Tests","TestUIHomePage","","","Check ""Samo novogradnja"" checkbox",""
"passed","Sun Mar 10 11:57:34 GMT 2024","Sun Mar 10 11:57:40 GMT 2024","6204","tests","UI Functional Tests","TestUIHomePage","","","Check ""Najnoviji blog postovi"" Widget",""
"failed","Sun Mar 10 12:02:28 GMT 2024","Sun Mar 10 12:02:36 GMT 2024","8139","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sun Mar 10 12:05:15 GMT 2024","Sun Mar 10 12:05:25 GMT 2024","9703","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sun Mar 10 11:59:09 GMT 2024","Sun Mar 10 11:59:14 GMT 2024","5397","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sun Mar 10 12:00:33 GMT 2024","Sun Mar 10 12:00:43 GMT 2024","9885","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sun Mar 10 12:09:59 GMT 2024","Sun Mar 10 12:10:07 GMT 2024","8246","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"passed","Sun Mar 10 11:52:00 GMT 2024","Sun Mar 10 11:52:04 GMT 2024","4017","tests","UI Functional Tests","TestUIHomePage","","","Check Search Form: ""Vrsta nekretnine""/”Tip” dropdown",""
"passed","Sun Mar 10 11:53:26 GMT 2024","Sun Mar 10 11:53:32 GMT 2024","6388","tests","UI Functional Tests","TestUIHomePage","","","Check ""Upiši lokaciju"" Autocomplete Multiselect",""
"passed","Sun Mar 10 11:53:41 GMT 2024","Sun Mar 10 11:53:50 GMT 2024","9784","tests","UI Functional Tests","TestUIHomePage","","","Check ""Upiši lokaciju"" Autocomplete Multiselect",""
"passed","Sun Mar 10 12:04:46 GMT 2024","Sun Mar 10 12:04:55 GMT 2024","9194","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sun Mar 10 11:55:43 GMT 2024","Sun Mar 10 11:55:46 GMT 2024","3399","tests","UI Functional Tests","TestUIHomePage","","","Check ""... na dan"" checkbox is not visible for ""Poslovni prostori"" and ""Placevi""",""
"failed","Sun Mar 10 12:09:33 GMT 2024","Sun Mar 10 12:09:41 GMT 2024","8013","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"passed","Sun Mar 10 11:59:21 GMT 2024","Sun Mar 10 11:59:27 GMT 2024","6005","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sun Mar 10 12:01:05 GMT 2024","Sun Mar 10 12:01:11 GMT 2024","5595","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sun Mar 10 11:52:51 GMT 2024","Sun Mar 10 11:52:59 GMT 2024","7970","tests","UI Functional Tests","TestUIHomePage","","","Check Search Form: Subcategories dropdown",""
"passed","Sun Mar 10 12:02:52 GMT 2024","Sun Mar 10 12:02:58 GMT 2024","5812","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sun Mar 10 11:50:27 GMT 2024","Sun Mar 10 11:50:31 GMT 2024","4250","tests","SEO Tests","TestSEO","","","Check Page Header Tags <h2>",""
"passed","Sun Mar 10 12:01:12 GMT 2024","Sun Mar 10 12:01:24 GMT 2024","12301","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sun Mar 10 12:06:32 GMT 2024","Sun Mar 10 12:06:40 GMT 2024","7815","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sun Mar 10 12:00:00 GMT 2024","Sun Mar 10 12:00:06 GMT 2024","5387","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sun Mar 10 11:53:51 GMT 2024","Sun Mar 10 11:53:55 GMT 2024","3996","tests","UI Functional Tests","TestUIHomePage","","","Check Search Form Inputs ""Cena do"" and ""m2 od""",""
"passed","Sun Mar 10 12:04:08 GMT 2024","Sun Mar 10 12:04:15 GMT 2024","6891","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sun Mar 10 12:01:47 GMT 2024","Sun Mar 10 12:01:54 GMT 2024","6244","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sun Mar 10 12:00:12 GMT 2024","Sun Mar 10 12:00:18 GMT 2024","5075","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Sun Mar 10 11:55:24 GMT 2024","Sun Mar 10 11:55:32 GMT 2024","7886","tests","UI Functional Tests","TestUIHomePage","","","Check ""Stan na dan"", ""Kuća na dan"" and ""Garaža/parking na dan"" checkboxes",""
"passed","Sun Mar 10 12:05:26 GMT 2024","Sun Mar 10 12:05:35 GMT 2024","9700","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sun Mar 10 12:03:04 GMT 2024","Sun Mar 10 12:03:10 GMT 2024","5920","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sun Mar 10 11:50:39 GMT 2024","Sun Mar 10 11:50:45 GMT 2024","6452","tests","SEO Tests","TestSEO","","","Check if external links have an attribute rel=""nofollow""",""
"passed","Sun Mar 10 11:54:18 GMT 2024","Sun Mar 10 11:54:22 GMT 2024","4469","tests","UI Functional Tests","TestUIHomePage","","","Check ""Samo novogradnja"" checkbox",""
"passed","Sun Mar 10 12:07:07 GMT 2024","Sun Mar 10 12:07:15 GMT 2024","8056","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sun Mar 10 12:02:37 GMT 2024","Sun Mar 10 12:02:45 GMT 2024","8225","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Sun Mar 10 11:52:34 GMT 2024","Sun Mar 10 11:52:42 GMT 2024","8169","tests","UI Functional Tests","TestUIHomePage","","","Check Search Form: Subcategories dropdown",""
"passed","Sun Mar 10 12:03:55 GMT 2024","Sun Mar 10 12:04:07 GMT 2024","12421","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sun Mar 10 12:05:46 GMT 2024","Sun Mar 10 12:05:54 GMT 2024","8548","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sun Mar 10 11:53:17 GMT 2024","Sun Mar 10 11:53:25 GMT 2024","8512","tests","UI Functional Tests","TestUIHomePage","","","Check ""Upiši lokaciju"" Autocomplete Multiselect",""
"passed","Sun Mar 10 11:54:10 GMT 2024","Sun Mar 10 11:54:17 GMT 2024","7421","tests","UI Functional Tests","TestUIHomePage","","","Check ""Samo novogradnja"" checkbox",""
"failed","Sun Mar 10 11:55:07 GMT 2024","Sun Mar 10 11:55:15 GMT 2024","7845","tests","UI Functional Tests","TestUIHomePage","","","Check ""Stan na dan"", ""Kuća na dan"" and ""Garaža/parking na dan"" checkboxes",""
"failed","Sun Mar 10 12:03:34 GMT 2024","Sun Mar 10 12:03:43 GMT 2024","8370","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sun Mar 10 12:06:23 GMT 2024","Sun Mar 10 12:06:31 GMT 2024","8145","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sun Mar 10 11:57:41 GMT 2024","Sun Mar 10 11:58:53 GMT 2024","71934","tests","UI Functional Tests","TestUIHomePage","","","Check Footer Links",""
"passed","Sun Mar 10 11:50:17 GMT 2024","Sun Mar 10 11:50:21 GMT 2024","4355","tests","SEO Tests","TestSEO","","","Check Meta Tags",""
"passed","Sun Mar 10 12:04:24 GMT 2024","Sun Mar 10 12:04:31 GMT 2024","7293","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sun Mar 10 11:56:03 GMT 2024","Sun Mar 10 11:56:11 GMT 2024","8472","tests","UI Functional Tests","TestUIHomePage","","","Check ""Service offerings"" Carousel",""
"passed","Sun Mar 10 11:53:33 GMT 2024","Sun Mar 10 11:53:40 GMT 2024","7011","tests","UI Functional Tests","TestUIHomePage","","","Check ""Upiši lokaciju"" Autocomplete Multiselect",""
"failed","Sun Mar 10 12:09:24 GMT 2024","Sun Mar 10 12:09:33 GMT 2024","8203","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"passed","Sun Mar 10 12:07:35 GMT 2024","Sun Mar 10 12:07:44 GMT 2024","9406","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sun Mar 10 11:51:42 GMT 2024","Sun Mar 10 11:51:50 GMT 2024","8096","tests","UI Functional Tests","TestUIHomePage","","","Check Login via Google",""
"failed","Sun Mar 10 12:08:21 GMT 2024","Sun Mar 10 12:08:29 GMT 2024","7956","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sun Mar 10 12:01:39 GMT 2024","Sun Mar 10 12:01:47 GMT 2024","8005","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sun Mar 10 12:06:50 GMT 2024","Sun Mar 10 12:06:58 GMT 2024","8534","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Sun Mar 10 12:07:26 GMT 2024","Sun Mar 10 12:07:34 GMT 2024","8203","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sun Mar 10 11:54:01 GMT 2024","Sun Mar 10 11:54:05 GMT 2024","3813","tests","UI Functional Tests","TestUIHomePage","","","Check Search Form Inputs ""Cena do"" and ""m2 od""",""
"failed","Sun Mar 10 12:02:19 GMT 2024","Sun Mar 10 12:02:27 GMT 2024","8613","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sun Mar 10 12:05:55 GMT 2024","Sun Mar 10 12:06:04 GMT 2024","9218","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sun Mar 10 12:06:05 GMT 2024","Sun Mar 10 12:06:13 GMT 2024","8777","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sun Mar 10 12:07:45 GMT 2024","Sun Mar 10 12:07:58 GMT 2024","13482","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sun Mar 10 12:09:10 GMT 2024","Sun Mar 10 12:09:15 GMT 2024","5718","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"passed","Sun Mar 10 11:51:57 GMT 2024","Sun Mar 10 11:51:59 GMT 2024","2844","tests","UI Functional Tests","TestUIHomePage","","","Check Search Form is visible and Tabs are working",""
"passed","Sun Mar 10 12:05:05 GMT 2024","Sun Mar 10 12:05:15 GMT 2024","9757","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Sun Mar 10 12:01:54 GMT 2024","Sun Mar 10 12:02:00 GMT 2024","5715","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Sun Mar 10 11:53:55 GMT 2024","Sun Mar 10 11:54:00 GMT 2024","5013","tests","UI Functional Tests","TestUIHomePage","","","Check Search Form Inputs ""Cena do"" and ""m2 od""",""
"passed","Sun Mar 10 12:02:58 GMT 2024","Sun Mar 10 12:03:04 GMT 2024","5356","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Sun Mar 10 12:08:47 GMT 2024","Sun Mar 10 12:08:55 GMT 2024","7969","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"passed","Sun Mar 10 12:00:25 GMT 2024","Sun Mar 10 12:00:33 GMT 2024","8017","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sun Mar 10 12:08:56 GMT 2024","Sun Mar 10 12:09:02 GMT 2024","6437","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"failed","Sun Mar 10 12:09:50 GMT 2024","Sun Mar 10 12:09:58 GMT 2024","8039","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"passed","Sun Mar 10 12:00:52 GMT 2024","Sun Mar 10 12:00:57 GMT 2024","5067","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sun Mar 10 11:59:27 GMT 2024","Sun Mar 10 11:59:32 GMT 2024","5025","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Sun Mar 10 11:56:12 GMT 2024","Sun Mar 10 11:57:02 GMT 2024","49452","tests","UI Functional Tests","TestUIHomePage","","","Check ""Istaknute Agencije"" Carousel",""
"passed","Sun Mar 10 12:02:00 GMT 2024","Sun Mar 10 12:02:05 GMT 2024","5024","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
