"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Mar 01 11:30:43 GMT 2024","Fri Mar 01 11:30:49 GMT 2024","6090","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Fri Mar 01 11:32:16 GMT 2024","Fri Mar 01 11:32:23 GMT 2024","6559","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Fri Mar 01 11:27:08 GMT 2024","Fri Mar 01 11:27:14 GMT 2024","6531","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Fri Mar 01 11:28:26 GMT 2024","Fri Mar 01 11:28:37 GMT 2024","10640","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Fri Mar 01 11:29:29 GMT 2024","Fri Mar 01 11:29:38 GMT 2024","9658","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Fri Mar 01 11:31:25 GMT 2024","Fri Mar 01 11:31:32 GMT 2024","6167","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Fri Mar 01 11:32:03 GMT 2024","Fri Mar 01 11:32:09 GMT 2024","6251","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Fri Mar 01 11:29:19 GMT 2024","Fri Mar 01 11:29:28 GMT 2024","9369","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Fri Mar 01 11:31:49 GMT 2024","Fri Mar 01 11:31:55 GMT 2024","6229","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Fri Mar 01 11:30:13 GMT 2024","Fri Mar 01 11:30:22 GMT 2024","9462","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Fri Mar 01 11:30:49 GMT 2024","Fri Mar 01 11:30:55 GMT 2024","6078","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Fri Mar 01 11:25:26 GMT 2024","Fri Mar 01 11:25:34 GMT 2024","7199","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Prodaja""",""
"failed","Fri Mar 01 11:30:03 GMT 2024","Fri Mar 01 11:30:12 GMT 2024","9424","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Fri Mar 01 11:32:23 GMT 2024","Fri Mar 01 11:32:29 GMT 2024","6170","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Fri Mar 01 11:26:50 GMT 2024","Fri Mar 01 11:26:57 GMT 2024","6444","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Prodaja""",""
"failed","Fri Mar 01 11:31:42 GMT 2024","Fri Mar 01 11:31:48 GMT 2024","6353","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Fri Mar 01 11:32:58 GMT 2024","Fri Mar 01 11:33:09 GMT 2024","11499","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Fri Mar 01 11:26:29 GMT 2024","Fri Mar 01 11:26:36 GMT 2024","7689","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Prodaja""",""
"failed","Fri Mar 01 11:29:09 GMT 2024","Fri Mar 01 11:29:18 GMT 2024","9484","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Fri Mar 01 11:28:15 GMT 2024","Fri Mar 01 11:28:25 GMT 2024","10054","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Fri Mar 01 11:26:44 GMT 2024","Fri Mar 01 11:26:50 GMT 2024","6039","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Prodaja""",""
"failed","Fri Mar 01 11:32:09 GMT 2024","Fri Mar 01 11:32:16 GMT 2024","6205","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Fri Mar 01 11:29:56 GMT 2024","Fri Mar 01 11:30:03 GMT 2024","6207","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Fri Mar 01 11:27:15 GMT 2024","Fri Mar 01 11:27:22 GMT 2024","7609","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Fri Mar 01 11:28:37 GMT 2024","Fri Mar 01 11:28:47 GMT 2024","9817","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Fri Mar 01 11:21:17 GMT 2024","Fri Mar 01 11:21:45 GMT 2024","27415","tests","Performance Tests","TestPerformance","","","Performance tests for Home page",""
"passed","Fri Mar 01 11:24:08 GMT 2024","Fri Mar 01 11:24:15 GMT 2024","7146","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Prodaja""",""
"failed","Fri Mar 01 11:31:56 GMT 2024","Fri Mar 01 11:32:02 GMT 2024","6364","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Fri Mar 01 11:28:58 GMT 2024","Fri Mar 01 11:29:08 GMT 2024","9923","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Fri Mar 01 11:31:11 GMT 2024","Fri Mar 01 11:31:17 GMT 2024","5971","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Fri Mar 01 11:27:23 GMT 2024","Fri Mar 01 11:27:29 GMT 2024","6617","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Fri Mar 01 11:21:45 GMT 2024","Fri Mar 01 11:21:49 GMT 2024","3403","tests","SEO Tests","TestSEO","","","Check Browser Page Title",""
"passed","Fri Mar 01 11:29:39 GMT 2024","Fri Mar 01 11:29:48 GMT 2024","8987","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Fri Mar 01 11:30:23 GMT 2024","Fri Mar 01 11:30:29 GMT 2024","5946","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Fri Mar 01 11:30:56 GMT 2024","Fri Mar 01 11:31:02 GMT 2024","6065","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Fri Mar 01 11:28:47 GMT 2024","Fri Mar 01 11:28:58 GMT 2024","10413","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Fri Mar 01 11:27:38 GMT 2024","Fri Mar 01 11:27:45 GMT 2024","6820","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Fri Mar 01 11:22:02 GMT 2024","Fri Mar 01 11:22:08 GMT 2024","5183","tests","SEO Tests","TestSEO","","","Check if external links have an attribute rel=""nofollow""",""
"passed","Fri Mar 01 11:25:19 GMT 2024","Fri Mar 01 11:25:26 GMT 2024","7051","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Prodaja""",""
"failed","Fri Mar 01 11:23:48 GMT 2024","Fri Mar 01 11:23:58 GMT 2024","9734","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Prodaja""",""
"passed","Fri Mar 01 11:23:59 GMT 2024","Fri Mar 01 11:24:07 GMT 2024","8390","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Prodaja""",""
"failed","Fri Mar 01 11:32:37 GMT 2024","Fri Mar 01 11:32:46 GMT 2024","9389","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Fri Mar 01 11:33:23 GMT 2024","Fri Mar 01 11:33:34 GMT 2024","10924","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Fri Mar 01 11:31:02 GMT 2024","Fri Mar 01 11:31:10 GMT 2024","7607","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Fri Mar 01 11:26:00 GMT 2024","Fri Mar 01 11:26:10 GMT 2024","9379","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Prodaja""",""
"failed","Fri Mar 01 11:25:00 GMT 2024","Fri Mar 01 11:25:09 GMT 2024","9227","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Prodaja""",""
"passed","Fri Mar 01 11:26:18 GMT 2024","Fri Mar 01 11:26:28 GMT 2024","9959","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Prodaja""",""
"passed","Fri Mar 01 11:29:48 GMT 2024","Fri Mar 01 11:29:56 GMT 2024","7310","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Fri Mar 01 11:33:10 GMT 2024","Fri Mar 01 11:33:16 GMT 2024","6473","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Fri Mar 01 11:26:57 GMT 2024","Fri Mar 01 11:27:07 GMT 2024","9515","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Fri Mar 01 11:32:47 GMT 2024","Fri Mar 01 11:32:57 GMT 2024","10250","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Fri Mar 01 11:25:51 GMT 2024","Fri Mar 01 11:26:00 GMT 2024","9412","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Prodaja""",""
"failed","Fri Mar 01 11:26:37 GMT 2024","Fri Mar 01 11:26:43 GMT 2024","6372","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Prodaja""",""
"passed","Fri Mar 01 11:25:42 GMT 2024","Fri Mar 01 11:25:50 GMT 2024","7801","tests","UI Functional Tests","TestUINavigationMenu","","","Check Menu Navigation: ""Prodaja""",""
